parent_channel,week_start,avg_gap_hours,gap_count
media,2026-06-29,249.91,1
media,2026-07-06,13.75,13
meme-queens,2021-02-01,1.0,160
meme-queens,2021-02-08,1.75,99
meme-queens,2021-02-15,1.17,142
meme-queens,2021-02-22,1.96,85
meme-queens,2021-03-01,1.44,117
meme-queens,2021-03-08,0.47,358
meme-queens,2021-03-15,1.99,84
meme-queens,2021-03-22,1.41,116
meme-queens,2021-03-29,1.42,122
meme-queens,2021-04-05,2.57,67
meme-queens,2021-04-12,2.49,66
meme-queens,2021-04-19,1.99,84
meme-queens,2021-04-26,1.02,166
meme-queens,2021-05-03,1.21,137
meme-queens,2021-05-10,0.86,203
meme-queens,2021-05-17,2.79,54
meme-queens,2021-05-24,2.38,74
meme-queens,2021-05-31,0.92,185
meme-queens,2021-06-07,2.45,69
meme-queens,2021-06-14,2.08,80
meme-queens,2021-06-21,1.83,92
meme-queens,2021-06-28,0.81,207
meme-queens,2021-07-05,0.45,366
meme-queens,2021-07-12,3.71,46
meme-queens,2021-07-19,2.12,80
meme-queens,2021-07-26,2.83,58
meme-queens,2021-08-02,3.67,47
meme-queens,2021-08-09,3.12,54
meme-queens,2021-08-16,2.1,79
meme-queens,2021-08-23,2.53,66
meme-queens,2021-08-30,1.53,109
meme-queens,2021-09-06,1.94,89
meme-queens,2021-09-13,1.57,106
meme-queens,2021-09-20,0.96,175
meme-queens,2021-09-27,0.69,242
meme-queens,2021-10-04,0.93,187
meme-queens,2021-10-11,0.81,199
meme-queens,2021-10-18,2.45,70
meme-queens,2021-10-25,0.97,169
meme-queens,2021-11-01,0.82,206
meme-queens,2021-11-08,1.11,151
meme-queens,2021-11-15,1.38,122
meme-queens,2021-11-22,0.78,215
meme-queens,2021-11-29,1.18,143
meme-queens,2021-12-06,1.03,164
meme-queens,2021-12-13,0.87,194
meme-queens,2021-12-20,1.1,154
meme-queens,2021-12-27,1.87,88
meme-queens,2022-01-03,1.83,94
meme-queens,2022-01-10,1.73,96
meme-queens,2022-01-17,1.48,110
meme-queens,2022-01-24,5.04,34
meme-queens,2022-01-31,1.22,140
meme-queens,2022-02-07,1.61,103
meme-queens,2022-02-14,1.96,84
meme-queens,2022-02-21,5.55,28
meme-queens,2022-02-28,6.21,30
meme-queens,2022-03-07,1.71,96
meme-queens,2022-03-14,1.24,137
meme-queens,2022-03-21,2.78,60
meme-queens,2022-03-28,3.43,49
meme-queens,2022-04-04,10.74,16
meme-queens,2022-04-11,11.81,14
meme-queens,2022-04-18,4.31,39
meme-queens,2022-04-25,5.4,30
meme-queens,2022-05-02,7.92,22
meme-queens,2022-05-09,8.06,21
meme-queens,2022-05-16,8.54,21
meme-queens,2022-05-23,12.96,12
meme-queens,2022-05-30,6.67,24
meme-queens,2022-06-06,8.46,20
meme-queens,2022-06-13,9.33,20
meme-queens,2022-06-20,6.29,25
meme-queens,2022-06-27,3.46,48
meme-queens,2022-07-04,4.02,42
meme-queens,2022-07-11,5.77,29
meme-queens,2022-07-18,2.69,63
meme-queens,2022-07-25,7.43,22
meme-queens,2022-08-01,5.95,30
meme-queens,2022-08-08,5.37,30
meme-queens,2022-08-15,9.97,16
meme-queens,2022-08-22,12.07,17
meme-queens,2022-08-29,11.87,11
meme-queens,2022-09-05,2.6,66
meme-queens,2022-09-12,14.47,12
meme-queens,2022-09-19,16.89,12
meme-queens,2022-09-26,13.92,9
meme-queens,2022-10-03,9.47,20
meme-queens,2022-10-10,11.57,15
meme-queens,2022-10-17,16.4,10
meme-queens,2022-10-24,3.42,44
meme-queens,2022-10-31,5.16,33
meme-queens,2022-11-07,26.53,7
meme-queens,2022-11-14,18.28,9
meme-queens,2022-11-21,2.9,53
meme-queens,2022-11-28,5.13,33
meme-queens,2022-12-05,4.44,39
meme-queens,2022-12-12,4.67,36
meme-queens,2022-12-19,10.13,15
meme-queens,2022-12-26,4.31,41
meme-queens,2023-01-02,5.01,34
meme-queens,2023-01-09,4.66,37
meme-queens,2023-01-16,5.35,31
meme-queens,2023-01-23,6.11,26
meme-queens,2023-01-30,2.4,72
meme-queens,2023-02-06,2.18,78
meme-queens,2023-02-13,0.66,251
meme-queens,2023-02-20,1.61,108
meme-queens,2023-02-27,3.85,42
meme-queens,2023-03-06,1.81,95
meme-queens,2023-03-13,0.92,183
meme-queens,2023-03-20,1.92,89
meme-queens,2023-03-27,3.81,43
meme-queens,2023-04-03,0.25,664
meme-queens,2023-04-10,0.45,371
meme-queens,2023-04-17,0.3,559
meme-queens,2023-04-24,0.62,272
meme-queens,2023-05-01,0.51,329
meme-queens,2023-05-08,1.12,151
meme-queens,2023-05-15,0.79,211
meme-queens,2023-05-22,0.97,173
meme-queens,2023-05-29,1.2,140
meme-queens,2023-06-05,1.33,125
meme-queens,2023-06-12,2.48,67
meme-queens,2023-06-19,2.83,59
meme-queens,2023-06-26,3.1,56
meme-queens,2023-07-03,2.78,57
meme-queens,2023-07-10,2.83,64
meme-queens,2023-07-17,1.61,101
meme-queens,2023-07-24,2.94,57
meme-queens,2023-07-31,1.48,114
meme-queens,2023-08-07,2.71,62
meme-queens,2023-08-14,0.88,191
meme-queens,2023-08-21,0.44,383
meme-queens,2023-08-28,1.65,102
meme-queens,2023-09-04,1.45,116
meme-queens,2023-09-11,0.67,251
meme-queens,2023-09-18,0.78,215
meme-queens,2023-09-25,1.51,109
meme-queens,2023-10-02,3.27,52
meme-queens,2023-10-09,3.03,56
meme-queens,2023-10-16,1.18,140
meme-queens,2023-10-23,1.83,93
meme-queens,2023-10-30,1.49,112
meme-queens,2023-11-06,1.33,125
meme-queens,2023-11-13,2.0,87
meme-queens,2023-11-20,1.94,85
meme-queens,2023-11-27,1.41,119
meme-queens,2023-12-04,1.6,101
meme-queens,2023-12-11,3.28,53
meme-queens,2023-12-18,3.44,49
meme-queens,2023-12-25,3.33,50
meme-queens,2024-01-01,1.49,113
meme-queens,2024-01-08,0.3,565
meme-queens,2024-01-15,0.19,865
meme-queens,2024-01-22,0.28,599
meme-queens,2024-01-29,0.39,433
meme-queens,2024-02-05,0.59,285
meme-queens,2024-02-12,0.78,214
meme-queens,2024-02-19,0.56,301
meme-queens,2024-02-26,0.31,543
meme-queens,2024-03-04,1.01,166
meme-queens,2024-03-11,1.08,156
meme-queens,2024-03-18,0.68,246
meme-queens,2024-03-25,0.6,283
meme-queens,2024-04-01,0.79,216
meme-queens,2024-04-08,0.33,516
meme-queens,2024-04-15,0.62,270
meme-queens,2024-04-22,0.7,239
meme-queens,2024-04-29,0.61,277
meme-queens,2024-05-06,0.8,209
meme-queens,2024-05-13,0.63,269
meme-queens,2024-05-20,0.7,240
meme-queens,2024-05-27,0.65,259
meme-queens,2024-06-03,0.67,253
meme-queens,2024-06-10,0.78,214
meme-queens,2024-06-17,0.5,334
meme-queens,2024-06-24,0.78,215
meme-queens,2024-07-01,0.53,311
meme-queens,2024-07-08,0.51,335
meme-queens,2024-07-15,0.75,225
meme-queens,2024-07-22,0.49,345
meme-queens,2024-07-29,0.81,207
meme-queens,2024-08-05,0.7,242
meme-queens,2024-08-12,0.45,371
meme-queens,2024-08-19,0.93,180
meme-queens,2024-08-26,1.03,163
meme-queens,2024-09-02,0.2,844
meme-queens,2024-09-09,0.8,210
meme-queens,2024-09-16,0.97,173
meme-queens,2024-09-23,0.72,233
meme-queens,2024-09-30,0.65,257
meme-queens,2024-10-07,0.6,280
meme-queens,2024-10-14,0.66,254
meme-queens,2024-10-21,0.91,184
meme-queens,2024-10-28,0.5,335
meme-queens,2024-11-04,0.54,309
meme-queens,2024-11-11,0.68,248
meme-queens,2024-11-18,0.32,517
meme-queens,2024-11-25,0.81,207
meme-queens,2024-12-02,0.85,197
meme-queens,2024-12-09,0.68,248
meme-queens,2024-12-16,0.61,274
meme-queens,2024-12-23,0.88,191
meme-queens,2024-12-30,0.17,1009
meme-queens,2025-01-06,0.09,1921
meme-queens,2025-01-13,0.31,542
meme-queens,2025-01-20,0.37,455
meme-queens,2025-01-27,0.54,312
meme-queens,2025-02-03,0.33,511
meme-queens,2025-02-10,0.59,287
meme-queens,2025-02-17,0.26,638
meme-queens,2025-02-24,0.23,724
meme-queens,2025-03-03,0.56,303
meme-queens,2025-03-10,0.32,529
meme-queens,2025-03-17,0.48,349
meme-queens,2025-03-24,0.75,226
meme-queens,2025-03-31,0.37,458
meme-queens,2025-04-07,0.52,326
meme-queens,2025-04-14,0.69,244
meme-queens,2025-04-21,0.24,706
meme-queens,2025-04-28,0.66,255
meme-queens,2025-05-05,0.25,668
meme-queens,2025-05-12,0.51,333
meme-queens,2025-05-19,1.06,158
meme-queens,2025-05-26,1.19,141
meme-queens,2025-06-02,0.61,275
meme-queens,2025-06-09,0.74,230
meme-queens,2025-06-16,0.48,352
meme-queens,2025-06-23,0.88,190
meme-queens,2025-06-30,1.22,138
meme-queens,2025-07-07,1.19,140
meme-queens,2025-07-14,1.13,149
meme-queens,2025-07-21,1.76,96
meme-queens,2025-07-28,1.15,145
meme-queens,2025-08-04,1.94,88
meme-queens,2025-08-11,1.65,100
meme-queens,2025-08-18,0.81,209
meme-queens,2025-08-25,1.13,149
meme-queens,2025-09-01,1.1,152
meme-queens,2025-09-08,0.81,208
meme-queens,2025-09-15,0.65,259
meme-queens,2025-09-22,0.87,193
meme-queens,2025-09-29,0.99,175
meme-queens,2025-10-06,0.31,537
meme-queens,2025-10-13,0.65,258
meme-queens,2025-10-20,0.59,285
meme-queens,2025-10-27,0.21,790
meme-queens,2025-11-03,0.72,230
meme-queens,2025-11-10,0.72,237
meme-queens,2025-11-17,0.81,205
meme-queens,2025-11-24,0.79,214
meme-queens,2025-12-01,0.59,280
meme-queens,2025-12-08,0.69,252
meme-queens,2025-12-15,0.23,720
meme-queens,2025-12-22,0.25,670
meme-queens,2025-12-29,0.17,991
meme-queens,2026-01-05,0.27,634
meme-queens,2026-01-12,0.15,1081
meme-queens,2026-01-19,0.59,284
meme-queens,2026-01-26,0.64,267
meme-queens,2026-02-02,0.44,378
meme-queens,2026-02-09,0.42,398
meme-queens,2026-02-16,0.87,193
meme-queens,2026-02-23,0.64,263
meme-queens,2026-03-02,0.81,208
meme-queens,2026-03-09,0.83,201
meme-queens,2026-03-16,0.43,395
meme-queens,2026-03-23,1.04,165
meme-queens,2026-03-30,0.38,445
meme-queens,2026-04-06,0.92,177
meme-queens,2026-04-13,1.43,118
meme-queens,2026-04-20,0.94,179
meme-queens,2026-04-27,1.29,129
meme-queens,2026-05-04,1.09,155
meme-queens,2026-05-11,0.93,175
meme-queens,2026-05-18,1.93,90
meme-queens,2026-05-25,0.34,485
meme-queens,2026-06-01,1.84,92
meme-queens,2026-06-08,1.33,127
meme-queens,2026-06-15,1.35,124
meme-queens,2026-06-22,1.42,119
meme-queens,2026-06-29,0.67,252
meme-queens,2026-07-06,0.48,348
meme-queens,2026-07-13,0.73,127
mod-guidelines,2022-04-18,0.01,10
mod-reports,2022-02-07,0.51,1
mod-reports,2022-02-21,577.27,1
mod-reports,2022-05-02,2604.98,1
mod-reports,2022-06-27,50.47,1
mod-reports,2022-08-01,1766.19,1
mod-reports,2022-09-12,125.04,1
mod-reports,2022-12-05,3969.95,1
mod-reports,2023-03-06,487.32,1
mod-reports,2023-06-12,4116.45,1
mod-reports,2024-08-05,15966.56,1
mod-reports,2025-10-13,5095.63,1
music-capes-only,2020-10-19,0.53,91
music-capes-only,2020-10-26,15.73,11
music-capes-only,2020-11-02,8.4,25
music-capes-only,2020-11-09,139.85,1
music-capes-only,2020-11-16,33.05,7
music-capes-only,2020-11-23,6.24,15
music-capes-only,2020-11-30,0.9,178
music-capes-only,2020-12-07,4.01,29
music-capes-only,2020-12-14,5.92,38
music-capes-only,2020-12-21,4.45,44
music-capes-only,2020-12-28,0.89,160
music-capes-only,2021-01-04,2.07,79
music-capes-only,2021-01-11,2.45,70
music-capes-only,2021-01-18,3.04,59
music-capes-only,2021-01-25,0.59,262
music-capes-only,2021-02-01,2.08,78
music-capes-only,2021-02-08,8.53,21
music-capes-only,2021-02-15,5.0,30
music-capes-only,2021-02-22,4.01,40
music-capes-only,2021-03-01,4.63,40
music-capes-only,2021-03-08,4.53,38
music-capes-only,2021-03-15,4.74,38
music-capes-only,2021-03-22,1.48,103
music-capes-only,2021-03-29,6.21,26
music-capes-only,2021-04-05,3.75,45
music-capes-only,2021-04-12,8.66,20
music-capes-only,2021-04-19,0.84,201
music-capes-only,2021-04-26,2.25,75
music-capes-only,2021-05-03,6.02,28
music-capes-only,2021-05-10,3.61,47
music-capes-only,2021-05-17,31.75,5
music-capes-only,2021-05-24,13.93,13
music-capes-only,2021-05-31,5.85,28
music-capes-only,2021-06-07,27.22,7
music-capes-only,2021-06-14,18.14,8
music-capes-only,2021-06-21,2.33,72
music-capes-only,2021-06-28,9.95,17
music-capes-only,2021-07-05,3.16,53
music-capes-only,2021-07-12,7.7,22
music-capes-only,2021-07-19,15.37,11
music-capes-only,2021-07-26,3.77,42
music-capes-only,2021-08-02,13.68,13
music-capes-only,2021-08-09,3.86,35
music-capes-only,2021-08-16,9.93,18
music-capes-only,2021-08-23,17.27,11
music-capes-only,2021-08-30,5.73,26
music-capes-only,2021-09-06,70.35,3
music-capes-only,2021-09-13,5.21,27
music-capes-only,2021-09-20,5.14,29
music-capes-only,2021-09-27,18.1,11
music-capes-only,2021-10-04,3.8,40
music-capes-only,2021-10-11,8.29,24
music-capes-only,2021-10-18,3.52,41
music-capes-only,2021-10-25,5.37,31
music-capes-only,2021-11-01,9.2,18
music-capes-only,2021-11-08,6.7,25
music-capes-only,2021-11-15,17.06,11
music-capes-only,2021-11-22,13.83,11
music-capes-only,2021-11-29,11.29,14
music-capes-only,2021-12-06,9.69,18
music-capes-only,2021-12-13,5.77,27
music-capes-only,2021-12-20,6.69,27
music-capes-only,2021-12-27,11.41,14
music-capes-only,2022-01-03,12.7,14
music-capes-only,2022-01-10,11.46,14
music-capes-only,2022-01-17,5.81,30
music-capes-only,2022-01-24,14.51,12
music-capes-only,2022-01-31,4.82,35
music-capes-only,2022-02-07,3.56,45
music-capes-only,2022-02-14,9.93,20
music-capes-only,2022-02-21,1.97,90
music-capes-only,2022-02-28,5.69,23
music-capes-only,2022-03-07,3.58,44
music-capes-only,2022-03-14,3.72,47
music-capes-only,2022-03-21,9.96,22
music-capes-only,2022-03-28,4.61,26
music-capes-only,2022-04-04,4.62,39
music-capes-only,2022-04-11,16.21,9
music-capes-only,2022-04-18,9.9,18
music-capes-only,2022-04-25,11.92,14
music-capes-only,2022-05-02,16.61,11
music-capes-only,2022-05-09,3.87,39
music-capes-only,2022-05-16,5.35,32
music-capes-only,2022-05-23,18.23,10
music-capes-only,2022-05-30,12.57,14
music-capes-only,2022-06-06,29.47,5
music-capes-only,2022-06-13,3.42,48
music-capes-only,2022-06-20,10.01,17
music-capes-only,2022-06-27,23.69,8
music-capes-only,2022-07-04,7.65,19
music-capes-only,2022-07-11,8.7,19
music-capes-only,2022-07-18,7.11,20
music-capes-only,2022-07-25,10.27,19
music-capes-only,2022-08-01,13.26,13
music-capes-only,2022-08-08,16.29,12
music-capes-only,2022-08-15,13.51,11
music-capes-only,2022-08-22,19.37,11
music-capes-only,2022-08-29,7.41,9
music-capes-only,2022-09-05,19.33,9
music-capes-only,2022-09-12,9.49,20
music-capes-only,2022-09-19,26.78,8
music-capes-only,2022-09-26,3.14,40
music-capes-only,2022-10-03,22.46,8
music-capes-only,2022-10-10,10.85,16
music-capes-only,2022-10-17,7.68,18
music-capes-only,2022-10-24,13.92,14
music-capes-only,2022-10-31,13.38,12
music-capes-only,2022-11-07,9.61,18
music-capes-only,2022-11-14,8.7,22
music-capes-only,2022-11-21,12.52,12
music-capes-only,2022-11-28,3.18,53
music-capes-only,2022-12-05,5.28,33
music-capes-only,2022-12-12,2.69,55
music-capes-only,2022-12-19,15.55,11
music-capes-only,2022-12-26,5.35,31
music-capes-only,2023-01-02,4.21,42
music-capes-only,2023-01-09,3.16,54
music-capes-only,2023-01-16,0.89,190
music-capes-only,2023-01-23,1.8,92
music-capes-only,2023-01-30,4.58,37
music-capes-only,2023-02-06,2.93,57
music-capes-only,2023-02-13,0.91,187
music-capes-only,2023-02-20,2.97,47
music-capes-only,2023-02-27,1.92,100
music-capes-only,2023-03-06,1.68,97
music-capes-only,2023-03-13,2.38,71
music-capes-only,2023-03-20,1.41,136
music-capes-only,2023-03-27,2.68,55
music-capes-only,2023-04-03,1.94,84
music-capes-only,2023-04-10,3.44,48
music-capes-only,2023-04-17,4.46,41
music-capes-only,2023-04-24,3.85,43
music-capes-only,2023-05-01,0.76,220
music-capes-only,2023-05-08,1.85,92
music-capes-only,2023-05-15,2.87,57
music-capes-only,2023-05-22,5.43,35
music-capes-only,2023-05-29,2.79,52
music-capes-only,2023-06-05,5.14,36
music-capes-only,2023-06-12,4.63,32
music-capes-only,2023-06-19,2.11,80
music-capes-only,2023-06-26,2.25,81
music-capes-only,2023-07-03,2.19,72
music-capes-only,2023-07-10,2.17,76
music-capes-only,2023-07-17,3.58,47
music-capes-only,2023-07-24,10.74,16
music-capes-only,2023-07-31,1.86,91
music-capes-only,2023-08-07,5.06,33
music-capes-only,2023-08-14,4.67,31
music-capes-only,2023-08-21,96.67,2
music-capes-only,2023-08-28,2.03,79
music-capes-only,2023-09-04,5.3,37
music-capes-only,2023-09-11,6.02,25
music-capes-only,2023-09-18,2.8,56
music-capes-only,2023-09-25,6.39,25
music-capes-only,2023-10-02,7.93,21
music-capes-only,2023-10-09,20.25,8
music-capes-only,2023-10-16,7.94,24
music-capes-only,2023-10-23,1.92,85
music-capes-only,2023-10-30,3.32,51
music-capes-only,2023-11-06,1.52,97
music-capes-only,2023-11-13,1.98,91
music-capes-only,2023-11-20,1.34,131
music-capes-only,2023-11-27,0.82,205
music-capes-only,2023-12-04,1.8,95
music-capes-only,2023-12-11,6.38,25
music-capes-only,2023-12-18,3.76,47
music-capes-only,2023-12-25,5.06,33
music-capes-only,2024-01-01,4.9,36
music-capes-only,2024-01-08,12.37,14
music-capes-only,2024-01-15,1.72,87
music-capes-only,2024-01-22,3.88,37
music-capes-only,2024-01-29,15.78,12
music-capes-only,2024-02-05,15.15,10
music-capes-only,2024-02-12,30.83,6
music-capes-only,2024-02-19,25.28,6
music-capes-only,2024-02-26,4.08,47
music-capes-only,2024-03-04,9.21,20
music-capes-only,2024-03-11,12.9,10
music-capes-only,2024-03-18,37.96,5
music-capes-only,2024-03-25,2.72,69
music-capes-only,2024-04-01,3.76,43
music-capes-only,2024-04-08,3.27,43
music-capes-only,2024-04-15,3.63,51
music-capes-only,2024-04-22,51.81,4
music-capes-only,2024-04-29,3.49,36
music-capes-only,2024-05-06,3.3,52
music-capes-only,2024-05-13,13.59,12
music-capes-only,2024-05-20,4.76,37
music-capes-only,2024-05-27,4.19,39
music-capes-only,2024-06-03,3.36,50
music-capes-only,2024-06-10,4.18,38
music-capes-only,2024-06-17,7.94,24
music-capes-only,2024-06-24,2.41,61
music-capes-only,2024-07-01,1.32,117
music-capes-only,2024-07-08,7.34,21
music-capes-only,2024-07-15,3.75,55
music-capes-only,2024-07-22,5.41,30
music-capes-only,2024-07-29,10.79,16
music-capes-only,2024-08-05,4.06,35
music-capes-only,2024-08-12,6.24,30
music-capes-only,2024-08-19,10.0,14
music-capes-only,2024-08-26,26.11,6
music-capes-only,2024-09-02,9.1,23
music-capes-only,2024-09-09,14.68,11
music-capes-only,2024-09-16,24.96,7
music-capes-only,2024-09-23,7.73,24
music-capes-only,2024-09-30,6.03,25
music-capes-only,2024-10-07,8.15,19
music-capes-only,2024-10-14,3.02,64
music-capes-only,2024-10-21,11.44,15
music-capes-only,2024-10-28,3.52,43
music-capes-only,2024-11-04,13.71,14
music-capes-only,2024-11-11,4.44,37
music-capes-only,2024-11-18,6.28,23
music-capes-only,2024-11-25,14.88,11
music-capes-only,2024-12-02,3.77,47
music-capes-only,2024-12-09,6.9,23
music-capes-only,2024-12-16,4.52,32
music-capes-only,2024-12-23,37.31,4
music-capes-only,2024-12-30,40.31,6
music-capes-only,2025-01-06,10.36,13
music-capes-only,2025-01-13,29.49,6
music-capes-only,2025-01-20,45.37,3
music-capes-only,2025-01-27,11.59,17
music-capes-only,2025-02-03,26.8,7
music-capes-only,2025-02-10,23.23,5
music-capes-only,2025-02-17,20.31,10
music-capes-only,2025-02-24,61.18,4
music-capes-only,2025-03-03,14.21,8
music-capes-only,2025-03-10,7.84,13
music-capes-only,2025-03-17,41.38,7
music-capes-only,2025-03-24,2.18,43
music-capes-only,2025-03-31,5.89,24
music-capes-only,2025-04-07,5.88,31
music-capes-only,2025-04-14,7.73,23
music-capes-only,2025-04-21,2.88,64
music-capes-only,2025-04-28,10.6,11
music-capes-only,2025-05-05,15.59,13
music-capes-only,2025-05-12,21.7,5
music-capes-only,2025-05-19,9.73,25
music-capes-only,2025-05-26,3.76,44
music-capes-only,2025-06-02,2.29,47
music-capes-only,2025-06-09,7.66,25
music-capes-only,2025-06-16,3.43,55
music-capes-only,2025-06-23,3.21,51
music-capes-only,2025-06-30,2.1,83
music-capes-only,2025-07-07,7.4,28
music-capes-only,2025-07-14,10.04,13
music-capes-only,2025-07-21,3.3,49
music-capes-only,2025-07-28,6.23,26
music-capes-only,2025-08-04,13.62,13
music-capes-only,2025-08-11,11.79,12
music-capes-only,2025-08-18,11.77,17
music-capes-only,2025-08-25,6.06,29
music-capes-only,2025-09-01,20.73,7
music-capes-only,2025-09-08,13.12,13
music-capes-only,2025-09-15,15.56,14
music-capes-only,2025-09-22,11.17,12
music-capes-only,2025-09-29,8.78,19
music-capes-only,2025-10-06,23.24,7
music-capes-only,2025-10-13,13.95,13
music-capes-only,2025-10-20,22.87,7
music-capes-only,2025-10-27,6.06,33
music-capes-only,2025-11-03,5.11,19
music-capes-only,2025-11-10,29.54,5
music-capes-only,2025-11-17,22.12,10
