parent_channel,week_start,message_count
cooking-guild,2022-09-19,2
cooking-guild,2022-09-26,1
cooking-guild,2022-10-03,2
cooking-guild,2022-10-10,6
cooking-guild,2022-10-24,9
cooking-guild,2022-11-07,4
cooking-guild,2022-11-14,30
cooking-guild,2022-11-21,3
cooking-guild,2022-12-19,4
cooking-guild,2022-12-26,4
cooking-guild,2023-01-09,7
cooking-guild,2023-01-16,3
cooking-guild,2023-01-23,4
cooking-guild,2023-01-30,4
cooking-guild,2023-02-06,118
cooking-guild,2023-02-13,50
cooking-guild,2023-02-20,60
cooking-guild,2023-02-27,23
cooking-guild,2023-03-06,42
cooking-guild,2023-03-13,15
cooking-guild,2023-03-20,48
cooking-guild,2023-03-27,91
cooking-guild,2023-04-03,34
cooking-guild,2023-04-10,17
cooking-guild,2023-04-17,44
cooking-guild,2023-04-24,14
cooking-guild,2023-05-01,15
cooking-guild,2023-05-08,15
cooking-guild,2023-05-15,1
cooking-guild,2023-05-22,18
cooking-guild,2023-05-29,2
cooking-guild,2023-06-05,50
cooking-guild,2023-06-12,44
cooking-guild,2023-06-26,50
cooking-guild,2023-07-03,4
cooking-guild,2023-07-10,65
cooking-guild,2023-07-24,7
cooking-guild,2023-07-31,14
cooking-guild,2023-08-07,1
cooking-guild,2023-08-14,11
cooking-guild,2023-08-21,25
cooking-guild,2023-08-28,2
cooking-guild,2023-09-04,5
cooking-guild,2023-09-11,15
cooking-guild,2023-09-18,12
cooking-guild,2023-09-25,12
cooking-guild,2023-10-02,13
cooking-guild,2023-10-09,8
cooking-guild,2023-10-16,61
cooking-guild,2023-10-23,35
cooking-guild,2023-10-30,105
cooking-guild,2023-11-06,54
cooking-guild,2023-11-13,9
cooking-guild,2023-11-20,61
cooking-guild,2023-12-04,20
cooking-guild,2023-12-11,30
cooking-guild,2023-12-18,17
cooking-guild,2023-12-25,55
cooking-guild,2024-01-01,12
cooking-guild,2024-01-08,16
cooking-guild,2024-01-15,31
cooking-guild,2024-01-22,26
cooking-guild,2024-01-29,20
cooking-guild,2024-02-05,18
cooking-guild,2024-02-12,10
cooking-guild,2024-02-19,28
cooking-guild,2024-02-26,36
cooking-guild,2024-03-04,4
cooking-guild,2024-03-11,49
cooking-guild,2024-03-18,7
cooking-guild,2024-03-25,7
cooking-guild,2024-04-01,17
cooking-guild,2024-04-08,1
cooking-guild,2024-04-22,6
cooking-guild,2024-04-29,4
cooking-guild,2024-05-06,6
cooking-guild,2024-05-13,15
cooking-guild,2024-05-20,12
cooking-guild,2024-05-27,21
cooking-guild,2024-06-03,31
cooking-guild,2024-06-10,34
cooking-guild,2024-06-17,4
cooking-guild,2024-06-24,16
cooking-guild,2024-07-01,13
cooking-guild,2024-07-08,2
cooking-guild,2024-07-15,6
cooking-guild,2024-07-22,29
cooking-guild,2024-07-29,3
cooking-guild,2024-08-05,21
cooking-guild,2024-08-12,7
cooking-guild,2024-08-19,5
cooking-guild,2024-08-26,1
cooking-guild,2024-09-02,15
cooking-guild,2024-09-09,17
cooking-guild,2024-09-16,12
cooking-guild,2024-09-23,3
cooking-guild,2024-09-30,4
cooking-guild,2024-10-07,3
cooking-guild,2024-10-21,10
cooking-guild,2024-11-04,9
cooking-guild,2024-11-11,2
cooking-guild,2024-11-18,21
cooking-guild,2024-12-02,7
cooking-guild,2024-12-09,1
cooking-guild,2024-12-23,4
cooking-guild,2025-01-06,4
cooking-guild,2025-02-10,1
cooking-guild,2025-02-17,2
cooking-guild,2025-03-03,5
cooking-guild,2025-03-10,8
cooking-guild,2025-03-31,3
cooking-guild,2025-04-07,16
cooking-guild,2025-04-14,1
cooking-guild,2025-05-05,6
cooking-guild,2025-06-02,6
cooking-guild,2025-06-09,2
cooking-guild,2025-06-16,2
cooking-guild,2025-07-07,1
cooking-guild,2025-07-14,1
cooking-guild,2025-07-21,1
cooking-guild,2025-07-28,7
cooking-guild,2025-08-04,1
cooking-guild,2025-08-11,7
cooking-guild,2025-08-18,43
cooking-guild,2025-08-25,6
cooking-guild,2025-09-01,13
cooking-guild,2025-09-08,1
cooking-guild,2025-09-15,29
cooking-guild,2025-09-29,5
cooking-guild,2025-10-06,1
cooking-guild,2025-10-13,2
cooking-guild,2025-10-20,17
cooking-guild,2025-10-27,22
cooking-guild,2025-11-03,16
cooking-guild,2025-11-10,17
cooking-guild,2025-11-17,6
cooking-guild,2025-11-24,9
cooking-guild,2025-12-01,6
cooking-guild,2025-12-08,5
cooking-guild,2025-12-15,10
cooking-guild,2025-12-22,19
cooking-guild,2025-12-29,5
cooking-guild,2026-01-05,10
cooking-guild,2026-01-12,5
cooking-guild,2026-01-19,46
cooking-guild,2026-01-26,8
cooking-guild,2026-02-02,2
cooking-guild,2026-02-09,21
cooking-guild,2026-02-16,36
cooking-guild,2026-02-23,9
cooking-guild,2026-03-02,49
cooking-guild,2026-03-09,1
cooking-guild,2026-03-16,6
cooking-guild,2026-03-23,43
cooking-guild,2026-03-30,9
cooking-guild,2026-04-06,2
cooking-guild,2026-04-13,12
cooking-guild,2026-04-20,16
cooking-guild,2026-04-27,6
cooking-guild,2026-05-04,8
cooking-guild,2026-05-11,1
cooking-guild,2026-05-18,7
cooking-guild,2026-05-25,5
cooking-guild,2026-06-01,7
cooking-guild,2026-06-08,7
cooking-guild,2026-06-15,11
cooking-guild,2026-06-22,4
cooking-guild,2026-06-29,7
cox-resources,2021-06-14,12
cox-resources,2021-06-28,3
cox-resources,2021-09-06,1
cox-resources,2021-10-04,2
cox-resources,2021-10-25,1
cursed-liberal-content,2020-10-12,19
cursed-liberal-content,2020-10-19,98
cursed-liberal-content,2020-10-26,18
cursed-liberal-content,2020-11-02,35
cursed-liberal-content,2020-11-09,7
cursed-liberal-content,2020-11-16,59
cursed-liberal-content,2020-11-23,29
cursed-liberal-content,2020-11-30,23
cursed-liberal-content,2020-12-07,21
cursed-liberal-content,2020-12-14,7
cursed-liberal-content,2020-12-21,39
cursed-liberal-content,2020-12-28,39
cursed-liberal-content,2021-01-04,56
cursed-liberal-content,2021-01-11,74
cursed-liberal-content,2021-01-18,310
cursed-liberal-content,2021-01-25,517
cursed-liberal-content,2021-02-01,154
cursed-liberal-content,2021-02-08,415
cursed-liberal-content,2021-02-15,43
cursed-liberal-content,2021-02-22,73
cursed-liberal-content,2021-03-01,63
cursed-liberal-content,2021-03-08,36
cursed-liberal-content,2021-03-15,54
cursed-liberal-content,2021-03-22,49
cursed-liberal-content,2021-03-29,77
cursed-liberal-content,2021-04-05,38
cursed-liberal-content,2021-04-12,102
cursed-liberal-content,2021-04-19,132
cursed-liberal-content,2021-04-26,184
cursed-liberal-content,2021-05-03,64
cursed-liberal-content,2021-05-10,111
cursed-liberal-content,2021-05-17,105
cursed-liberal-content,2021-05-24,41
cursed-liberal-content,2021-05-31,61
cursed-liberal-content,2021-06-07,38
cursed-liberal-content,2021-06-14,133
cursed-liberal-content,2021-06-21,136
cursed-liberal-content,2021-06-28,148
cursed-liberal-content,2021-07-05,106
cursed-liberal-content,2021-07-12,56
cursed-liberal-content,2021-07-19,38
cursed-liberal-content,2021-07-26,27
cursed-liberal-content,2021-08-02,51
cursed-liberal-content,2021-08-09,73
cursed-liberal-content,2021-08-16,81
cursed-liberal-content,2021-08-23,28
cursed-liberal-content,2021-08-30,16
cursed-liberal-content,2021-09-06,53
cursed-liberal-content,2021-09-13,196
cursed-liberal-content,2021-09-20,98
cursed-liberal-content,2021-09-27,55
cursed-liberal-content,2021-10-04,80
cursed-liberal-content,2021-10-11,120
cursed-liberal-content,2021-10-18,41
cursed-liberal-content,2021-10-25,52
cursed-liberal-content,2021-11-01,35
cursed-liberal-content,2021-11-08,46
cursed-liberal-content,2021-11-15,40
cursed-liberal-content,2021-11-22,54
cursed-liberal-content,2021-11-29,50
cursed-liberal-content,2021-12-06,46
cursed-liberal-content,2021-12-13,67
cursed-liberal-content,2021-12-20,68
cursed-liberal-content,2021-12-27,52
cursed-liberal-content,2022-01-03,83
cursed-liberal-content,2022-01-10,23
cursed-liberal-content,2022-01-17,26
cursed-liberal-content,2022-01-24,33
cursed-liberal-content,2022-01-31,17
cursed-liberal-content,2022-02-07,93
cursed-liberal-content,2022-02-14,59
cursed-liberal-content,2022-02-21,51
cursed-liberal-content,2022-02-28,79
cursed-liberal-content,2022-03-07,41
cursed-liberal-content,2022-03-14,121
cursed-liberal-content,2022-03-21,49
cursed-liberal-content,2022-03-28,17
cursed-liberal-content,2022-04-04,48
cursed-liberal-content,2022-04-11,3
cursed-liberal-content,2022-04-18,13
cursed-liberal-content,2022-04-25,57
cursed-liberal-content,2022-05-02,58
cursed-liberal-content,2022-05-09,89
cursed-liberal-content,2022-05-16,36
cursed-liberal-content,2022-05-23,53
cursed-liberal-content,2022-05-30,42
cursed-liberal-content,2022-06-06,77
cursed-liberal-content,2022-06-13,25
cursed-liberal-content,2022-06-20,63
cursed-liberal-content,2022-06-27,40
cursed-liberal-content,2022-07-04,53
cursed-liberal-content,2022-07-11,50
cursed-liberal-content,2022-07-18,13
cursed-liberal-content,2022-07-25,14
cursed-liberal-content,2022-08-01,45
cursed-liberal-content,2022-08-08,23
cursed-liberal-content,2022-08-15,9
cursed-liberal-content,2022-08-22,22
cursed-liberal-content,2022-08-29,25
cursed-liberal-content,2022-09-05,16
cursed-liberal-content,2022-09-12,41
cursed-liberal-content,2022-09-19,37
cursed-liberal-content,2022-09-26,22
cursed-liberal-content,2022-10-03,17
cursed-liberal-content,2022-10-10,74
cursed-liberal-content,2022-10-17,20
cursed-liberal-content,2022-10-24,19
cursed-liberal-content,2022-10-31,24
cursed-liberal-content,2022-11-07,27
cursed-liberal-content,2022-11-14,27
cursed-liberal-content,2022-11-21,36
cursed-liberal-content,2022-11-28,47
cursed-liberal-content,2022-12-05,22
cursed-liberal-content,2022-12-12,28
cursed-liberal-content,2022-12-19,70
cursed-liberal-content,2022-12-26,22
cursed-liberal-content,2023-01-02,18
cursed-liberal-content,2023-01-09,44
cursed-liberal-content,2023-01-16,46
cursed-liberal-content,2023-01-23,61
cursed-liberal-content,2023-01-30,22
cursed-liberal-content,2023-02-06,37
cursed-liberal-content,2023-02-13,185
cursed-liberal-content,2023-02-20,230
cursed-liberal-content,2023-02-27,72
cursed-liberal-content,2023-03-06,79
cursed-liberal-content,2023-03-13,176
cursed-liberal-content,2023-03-20,47
cursed-liberal-content,2023-03-27,70
cursed-liberal-content,2023-04-03,29
cursed-liberal-content,2023-04-10,52
cursed-liberal-content,2023-04-17,134
cursed-liberal-content,2023-04-24,30
cursed-liberal-content,2023-05-01,38
cursed-liberal-content,2023-05-08,15
cursed-liberal-content,2023-05-15,107
cursed-liberal-content,2023-05-22,48
cursed-liberal-content,2023-05-29,80
cursed-liberal-content,2023-06-05,61
cursed-liberal-content,2023-06-12,124
cursed-liberal-content,2023-06-19,66
cursed-liberal-content,2023-06-26,12
cursed-liberal-content,2023-07-03,65
cursed-liberal-content,2023-07-10,97
cursed-liberal-content,2023-07-17,40
cursed-liberal-content,2023-07-24,73
cursed-liberal-content,2023-07-31,53
cursed-liberal-content,2023-08-07,54
cursed-liberal-content,2023-08-14,36
cursed-liberal-content,2023-08-21,19
cursed-liberal-content,2023-08-28,58
cursed-liberal-content,2023-09-04,38
cursed-liberal-content,2023-09-11,27
cursed-liberal-content,2023-09-18,51
cursed-liberal-content,2023-09-25,100
cursed-liberal-content,2023-10-02,59
cursed-liberal-content,2023-10-09,77
cursed-liberal-content,2023-10-16,82
cursed-liberal-content,2023-10-23,39
cursed-liberal-content,2023-10-30,74
cursed-liberal-content,2023-11-06,31
cursed-liberal-content,2023-11-13,50
cursed-liberal-content,2023-11-20,20
cursed-liberal-content,2023-11-27,101
cursed-liberal-content,2023-12-04,54
cursed-liberal-content,2023-12-11,14
cursed-liberal-content,2023-12-18,31
cursed-liberal-content,2023-12-25,5
cursed-liberal-content,2024-01-01,33
cursed-liberal-content,2024-01-08,43
cursed-liberal-content,2024-01-15,59
cursed-liberal-content,2024-01-22,42
cursed-liberal-content,2024-01-29,42
cursed-liberal-content,2024-02-05,25
cursed-liberal-content,2024-02-12,13
cursed-liberal-content,2024-02-19,20
cursed-liberal-content,2024-02-26,36
cursed-liberal-content,2024-03-04,43
cursed-liberal-content,2024-03-11,19
cursed-liberal-content,2024-03-18,4
cursed-liberal-content,2024-03-25,342
cursed-liberal-content,2024-04-01,46
cursed-liberal-content,2024-04-08,51
cursed-liberal-content,2024-04-15,25
cursed-liberal-content,2024-04-22,46
cursed-liberal-content,2024-04-29,42
cursed-liberal-content,2024-05-06,6
cursed-liberal-content,2024-05-13,22
cursed-liberal-content,2024-05-20,43
cursed-liberal-content,2024-05-27,38
cursed-liberal-content,2024-06-03,35
cursed-liberal-content,2024-06-10,39
cursed-liberal-content,2024-06-17,49
cursed-liberal-content,2024-07-01,26
cursed-liberal-content,2024-07-08,63
cursed-liberal-content,2024-07-15,19
cursed-liberal-content,2024-07-22,31
cursed-liberal-content,2024-07-29,38
cursed-liberal-content,2024-08-05,5
cursed-liberal-content,2024-08-12,19
cursed-liberal-content,2024-08-19,24
cursed-liberal-content,2024-08-26,15
cursed-liberal-content,2024-09-02,5
cursed-liberal-content,2024-09-09,59
cursed-liberal-content,2024-09-16,53
cursed-liberal-content,2024-09-23,15
cursed-liberal-content,2024-09-30,45
cursed-liberal-content,2024-10-07,7
cursed-liberal-content,2024-10-14,36
cursed-liberal-content,2024-10-21,17
cursed-liberal-content,2024-10-28,11
cursed-liberal-content,2024-11-04,64
cursed-liberal-content,2024-11-11,43
cursed-liberal-content,2024-11-18,4
cursed-liberal-content,2024-11-25,1
cursed-liberal-content,2024-12-02,51
cursed-liberal-content,2024-12-09,30
cursed-liberal-content,2024-12-16,80
cursed-liberal-content,2024-12-23,70
cursed-liberal-content,2024-12-30,37
cursed-liberal-content,2025-01-06,3
cursed-liberal-content,2025-01-13,50
cursed-liberal-content,2025-01-20,28
cursed-liberal-content,2025-01-27,62
cursed-liberal-content,2025-02-03,45
cursed-liberal-content,2025-02-10,13
cursed-liberal-content,2025-02-24,27
cursed-liberal-content,2025-03-03,23
cursed-liberal-content,2025-03-10,27
cursed-liberal-content,2025-03-17,13
cursed-liberal-content,2025-03-24,31
cursed-liberal-content,2025-03-31,32
cursed-liberal-content,2025-04-07,115
cursed-liberal-content,2025-04-14,32
cursed-liberal-content,2025-04-21,1
cursed-liberal-content,2025-04-28,35
cursed-liberal-content,2025-05-05,14
cursed-liberal-content,2025-05-12,25
cursed-liberal-content,2025-05-19,16
cursed-liberal-content,2025-06-02,35
cursed-liberal-content,2025-06-09,71
cursed-liberal-content,2025-06-16,126
cursed-liberal-content,2025-06-23,99
cursed-liberal-content,2025-06-30,61
cursed-liberal-content,2025-07-07,191
cursed-liberal-content,2025-07-14,53
cursed-liberal-content,2025-07-21,104
cursed-liberal-content,2025-07-28,13
cursed-liberal-content,2025-08-04,71
cursed-liberal-content,2025-08-11,31
cursed-liberal-content,2025-08-18,4
cursed-liberal-content,2025-09-01,35
cursed-liberal-content,2025-09-08,45
cursed-liberal-content,2025-09-15,54
cursed-liberal-content,2025-09-22,65
cursed-liberal-content,2025-09-29,67
cursed-liberal-content,2025-10-06,210
cursed-liberal-content,2025-10-13,25
cursed-liberal-content,2025-10-20,178
cursed-liberal-content,2025-10-27,45
cursed-liberal-content,2025-11-03,153
cursed-liberal-content,2025-11-10,147
cursed-liberal-content,2025-11-17,14
cursed-liberal-content,2025-11-24,30
cursed-liberal-content,2025-12-01,19
cursed-liberal-content,2025-12-08,511
cursed-liberal-content,2025-12-15,231
cursed-liberal-content,2025-12-22,43
cursed-liberal-content,2025-12-29,65
cursed-liberal-content,2026-01-05,74
cursed-liberal-content,2026-01-12,112
cursed-liberal-content,2026-01-19,126
cursed-liberal-content,2026-01-26,111
cursed-liberal-content,2026-02-02,44
cursed-liberal-content,2026-02-09,49
cursed-liberal-content,2026-02-16,38
cursed-liberal-content,2026-02-23,46
cursed-liberal-content,2026-03-02,41
cursed-liberal-content,2026-03-09,31
cursed-liberal-content,2026-03-16,11
cursed-liberal-content,2026-03-23,16
cursed-liberal-content,2026-03-30,56
cursed-liberal-content,2026-04-06,17
cursed-liberal-content,2026-04-13,17
cursed-liberal-content,2026-04-20,2
cursed-liberal-content,2026-04-27,23
cursed-liberal-content,2026-05-04,23
cursed-liberal-content,2026-05-11,32
cursed-liberal-content,2026-05-18,4
cursed-liberal-content,2026-05-25,7
cursed-liberal-content,2026-06-01,60
cursed-liberal-content,2026-06-08,31
cursed-liberal-content,2026-06-15,4
cursed-liberal-content,2026-06-22,3
cursed-liberal-content,2026-06-29,48
cursed-liberal-content,2026-07-06,75
cursed-liberal-content,2026-07-13,58
dank-tank,2020-12-28,7
dank-tank,2021-01-04,8
dank-tank,2021-01-11,20
dank-tank,2021-01-18,17
dank-tank,2021-01-25,51
dank-tank,2021-02-01,3
dank-tank,2021-02-08,4
dank-tank,2021-02-15,22
dank-tank,2021-02-22,6
dank-tank,2021-03-01,50
dank-tank,2021-03-15,36
dank-tank,2021-03-29,16
dank-tank,2021-04-05,54
dank-tank,2021-04-12,21
dank-tank,2021-04-19,63
dank-tank,2021-04-26,2
dank-tank,2021-05-03,6
dank-tank,2021-05-10,11
dank-tank,2021-05-17,6
dank-tank,2021-05-24,13
dank-tank,2021-05-31,6
dank-tank,2021-06-07,5
dank-tank,2021-06-14,4
dank-tank,2021-06-21,24
dank-tank,2021-06-28,5
dank-tank,2021-07-05,2
dank-tank,2021-07-12,4
dank-tank,2021-07-19,17
dank-tank,2021-07-26,20
dank-tank,2021-08-02,4
dank-tank,2021-08-16,4
dank-tank,2021-08-23,9
dank-tank,2021-08-30,2
dank-tank,2021-09-06,28
dank-tank,2021-09-13,13
dank-tank,2021-09-20,3
dank-tank,2021-09-27,17
dank-tank,2021-10-04,6
dank-tank,2021-10-11,23
dank-tank,2021-10-18,4
dank-tank,2021-11-01,8
dank-tank,2021-11-15,2
dank-tank,2021-11-22,9
dank-tank,2021-11-29,2
dank-tank,2021-12-13,14
dank-tank,2021-12-20,3
dank-tank,2021-12-27,12
dank-tank,2022-01-03,4
dank-tank,2022-01-10,7
dank-tank,2022-01-17,48
dank-tank,2022-02-07,14
dank-tank,2022-02-14,1
dank-tank,2022-02-21,2
dank-tank,2022-02-28,21
dank-tank,2022-03-07,39
dank-tank,2022-03-21,1
dank-tank,2022-04-04,1
dank-tank,2022-04-18,9
dank-tank,2022-04-25,3
dank-tank,2022-05-02,2
dank-tank,2022-05-09,2
